CustomerKey,IsChurned,IsActive,Gender,Age,AgeGroup,Birth,MonthsAsCustomer,TenureYears,LifetimeValue,AvgSessionMinutes,ChurnRiskScore,PaymentReliability,CustomerSegment,CityName,StateName,CountryName,ISOCode,Continent,Latitude,Longitude,Timezone,PreferredLanguage,LanguageISO,PreferredGenre,PreferredGenreGroup,DeviceType,RegistrationSource,NumPaymentMethods,ActivePaymentMethods,PrimaryCardNetwork,HasCreditCard,HasDebitCard,CreateDate
22297,0,1,female,27,Millennial,1998-11-15,1,0.1,137.32,32.9,0.402,0.723,Bronze,Murray Bridge,South Australia,Australia,AU,Oceania,-25.5951,132.6965,Australia/Sydney,English,en,Short Film,Arts & Culture,mobile,web,1,1,Debit Card,0,1,2026-05-30
22298,0,1,female,41,Gen_X,1985-03-04,1,0.1,78.92,35.3,0.416,0.739,Bronze,Mandurah,Western Australia,Australia,AU,Oceania,-26.0608,134.1055,Australia/Sydney,English,en,Sci-Fi & Fantasy,Action & Spectacle,desktop,mobile_app,1,1,Mastercard,1,0,2026-05-30
22299,0,1,male,42,Gen_X,1984-05-17,41,3.4,605.85,43.0,0.366,0.777,Bronze,Alice Springs,Northern Territory,Australia,AU,Oceania,-25.2487,133.8136,Australia/Sydney,English,en,Disaster,Action & Spectacle,smart_tv,smart_tv,1,1,Visa,1,0,2022-12-17
22300,0,1,male,25,Gen_Z,2000-06-16,12,1.0,173.8,48.4,0.383,0.855,Bronze,Darwin,Northern Territory,Australia,AU,Oceania,-23.8814,132.4373,Australia/Sydney,French,fr,Action,Action & Spectacle,desktop,mobile_app,1,1,Mastercard,1,0,2025-05-29
22301,0,1,female,32,Millennial,1994-04-15,58,4.8,500.19,30.2,0.31,0.718,Bronze,Launceston,Tasmania,Australia,AU,Oceania,-23.4201,134.7177,Australia/Sydney,English,en,Action,Action & Spectacle,mobile,mobile_app,2,2,JCB,1,0,2021-07-28
22302,1,0,female,37,Gen_X,1988-10-10,158,13.2,2696.12,81.0,0.85,0.932,Bronze,Darwin,Northern Territory,Australia,AU,Oceania,-25.535,134.0881,Australia/Sydney,French,fr,Animation,Family & Fantasy,smart_tv,web,1,1,Mastercard,1,0,2013-03-30
22303,0,1,male,29,Millennial,1996-10-27,70,5.8,872.64,91.2,0.278,0.902,Silver,Mount Gambier,South Australia,Australia,AU,Oceania,-25.8207,134.0305,Australia/Sydney,English,en,Thriller,Horror & Suspense,smart_tv,mobile_app,1,1,Visa,1,0,2020-07-14
22304,0,1,male,53,Boomer,1972-10-17,61,5.1,946.53,117.5,0.356,0.719,Bronze,Hobart,Tasmania,Australia,AU,Oceania,-23.5545,133.2581,Australia/Sydney,English,en,Sci-Fi & Fantasy,Action & Spectacle,mobile,web,1,1,Visa,1,0,2021-04-25
22305,1,0,female,26,Millennial,1999-08-07,92,7.7,1813.41,86.2,0.9,0.735,Bronze,Geraldton,Western Australia,Australia,AU,Oceania,-25.46,133.1697,Australia/Sydney,English,en,Politics,Arts & Culture,smart_tv,partner,2,2,Visa,1,0,2018-09-01
22306,0,1,female,39,Gen_X,1986-08-10,134,11.2,2467.01,84.4,0.243,0.762,Silver,Ballarat,Victoria,Australia,AU,Oceania,-38.2905,144.6409,Australia/Sydney,French,fr,Superhero,Action & Spectacle,tablet,partner,1,1,PayPal,0,0,2015-03-25
22307,0,1,male,41,Gen_X,1985-02-15,169,14.1,3298.7,47.9,0.19,0.933,Silver,Mount Gambier,South Australia,Australia,AU,Oceania,-26.1503,133.5642,Australia/Sydney,English,en,Anime,Family & Fantasy,smart_tv,mobile_app,2,2,Debit Card,1,1,2012-04-29
22308,0,1,male,26,Millennial,2000-05-03,64,5.3,1122.4,135.0,0.317,0.718,Silver,Bendigo,Victoria,Australia,AU,Oceania,-37.7702,144.6406,Australia/Sydney,English,en,Documentary,Arts & Culture,smart_tv,web,1,1,American Express,1,0,2021-01-28
22309,1,0,female,28,Millennial,1998-05-14,75,6.2,1113.25,92.1,0.818,0.728,Bronze,Sydney,New South Wales,Australia,AU,Oceania,-35.7081,151.0858,Australia/Sydney,English,en,Kids,Family & Fantasy,mobile,web,1,1,Mastercard,1,0,2020-02-11
22310,0,1,female,32,Millennial,1994-01-14,154,12.8,2970.07,48.2,0.206,0.872,Silver,Devonport,Tasmania,Australia,AU,Oceania,-25.3122,135.2931,Australia/Sydney,English,en,Disaster,Action & Spectacle,smart_tv,mobile_app,2,2,Mastercard,1,0,2013-07-12
22311,0,1,male,44,Gen_X,1982-02-02,177,14.8,2556.32,27.0,0.121,0.91,Silver,Alice Springs,Northern Territory,Australia,AU,Oceania,-25.2529,134.5236,Australia/Sydney,English,en,Mystery,Horror & Suspense,desktop,smart_tv,1,1,Visa,1,0,2011-08-25
22312,0,1,female,53,Boomer,1972-07-20,171,14.2,1461.37,27.1,0.203,0.813,Silver,Hobart,Tasmania,Australia,AU,Oceania,-25.615,134.8136,Australia/Sydney,French,fr,Psychological,Horror & Suspense,smart_tv,partner,2,2,Visa,1,0,2012-02-15
22313,1,0,male,23,Gen_Z,2002-07-21,65,5.4,1190.92,107.3,0.885,0.965,Bronze,Gold Coast,Queensland,Australia,AU,Oceania,-28.2254,153.4291,Australia/Sydney,French,fr,Science Fiction,Action & Spectacle,mobile,partner,2,1,American Express,1,0,2020-12-21
22314,1,0,male,32,Millennial,1994-01-24,129,10.8,2153.02,108.6,0.772,0.799,Bronze,Canberra,Australian Capital Territory,Australia,AU,Oceania,-24.6021,134.33,Australia/Sydney,English,en,Foreign Language,Arts & Culture,smart_tv,mobile_app,1,1,Mastercard,1,0,2015-08-24
22315,0,1,male,18,Gen_Z,2008-03-27,1,0.1,117.24,33.2,0.439,0.767,Bronze,Burnie,Tasmania,Australia,AU,Oceania,-23.5431,133.3076,Australia/Sydney,Portuguese,pt,Kids,Family & Fantasy,desktop,mobile_app,1,1,Visa,1,0,2026-04-22
22316,0,1,female,39,Gen_X,1986-12-16,145,12.1,2227.1,104.2,0.243,0.839,Silver,Gold Coast,Queensland,Australia,AU,Oceania,-26.3388,153.9496,Australia/Sydney,English,en,Stand-Up Comedy,Light & Feel-Good,tablet,mobile_app,1,1,Visa,1,0,2014-04-12
22317,0,1,male,21,Gen_Z,2004-08-15,25,2.1,236.21,87.2,0.331,0.825,Bronze,Canberra,Australian Capital Territory,Australia,AU,Oceania,-25.2348,135.2465,Australia/Sydney,Portuguese,pt,Documentary,Arts & Culture,mobile,smart_tv,1,0,American Express,1,0,2024-04-08
22318,0,1,male,34,Millennial,1991-07-07,125,10.4,1339.03,60.1,0.295,0.824,Silver,Parramatta,New South Wales,Australia,AU,Oceania,-33.986,151.2272,Australia/Sydney,English,en,Romance,Light & Feel-Good,mobile,mobile_app,1,1,Visa,1,0,2015-12-20
22319,0,1,male,35,Millennial,1990-09-22,178,14.8,1769.73,42.7,0.28,0.822,Silver,Darwin,Northern Territory,Australia,AU,Oceania,-25.2788,132.7566,Australia/Sydney,English,en,Science Fiction,Action & Spectacle,smart_tv,smart_tv,1,1,Visa,1,0,2011-07-27
22320,0,1,male,37,Gen_X,1988-09-27,147,12.2,1843.43,96.0,0.247,0.701,Silver,Fremantle,Western Australia,Australia,AU,Oceania,-24.6652,134.2594,Australia/Sydney,English,en,Mystery,Horror & Suspense,desktop,partner,2,2,PayPal,1,0,2014-02-06
22321,0,1,male,65,Boomer,1960-10-15,168,14.0,1583.1,42.1,0.287,0.718,Silver,Bunbury,Western Australia,Australia,AU,Oceania,-25.3581,135.1851,Australia/Sydney,English,en,Indie,Narrative,smart_tv,mobile_app,1,1,Debit Card,0,1,2012-05-16
22322,0,1,female,23,Gen_Z,2003-04-23,51,4.2,734.5,63.7,0.269,0.964,Silver,Townsville,Queensland,Australia,AU,Oceania,-27.8196,151.6413,Australia/Sydney,French,fr,Action,Action & Spectacle,smart_tv,mobile_app,1,1,PayPal,0,0,2022-02-14
22323,0,1,male,21,Gen_Z,2004-07-26,43,3.6,675.83,109.5,0.342,0.828,Silver,Gold Coast,Queensland,Australia,AU,Oceania,-25.948,153.834,Australia/Sydney,French,fr,Foreign Language,Arts & Culture,smart_tv,mobile_app,1,1,American Express,1,0,2022-10-03
22324,0,1,male,18,Gen_Z,2008-04-22,1,0.1,106.26,47.4,0.38,0.868,Bronze,Darwin,Northern Territory,Australia,AU,Oceania,-24.7736,133.5035,Australia/Sydney,English,en,Indie,Narrative,smart_tv,mobile_app,3,3,Visa,1,1,2026-04-23
22325,1,0,female,27,Millennial,1998-08-09,108,9.0,1257.16,60.8,0.955,0.928,Bronze,Ballarat,Victoria,Australia,AU,Oceania,-37.5399,143.9548,Australia/Sydney,French,fr,Animation,Family & Fantasy,smart_tv,smart_tv,1,1,JCB,1,0,2017-05-04
22326,0,1,female,43,Gen_X,1983-03-10,137,11.4,2279.73,102.1,0.229,0.82,Silver,Parramatta,New South Wales,Australia,AU,Oceania,-34.0489,150.4863,Australia/Sydney,English,en,Anime,Family & Fantasy,mobile,web,1,1,American Express,1,0,2014-12-03
22327,0,1,female,41,Gen_X,1985-05-07,146,12.2,2389.76,81.7,0.224,0.925,Silver,Darwin,Northern Territory,Australia,AU,Oceania,-25.0649,134.5139,Australia/Sydney,English,en,Kids,Family & Fantasy,mobile,mobile_app,2,2,Debit Card,1,1,2014-03-15
22328,0,1,male,47,Gen_X,1979-02-01,103,8.6,1681.98,39.8,0.36,0.703,Bronze,Parramatta,New South Wales,Australia,AU,Oceania,-34.7069,151.7892,Australia/Sydney,English,en,Short Film,Arts & Culture,desktop,mobile_app,1,1,Debit Card,0,1,2017-10-28
22329,0,1,male,34,Millennial,1991-11-30,191,15.9,1985.35,58.8,0.234,0.739,Silver,Townsville,Queensland,Australia,AU,Oceania,-27.31,153.5722,Australia/Sydney,English,en,Politics,Arts & Culture,desktop,mobile_app,1,1,Visa,1,0,2010-06-18
22330,0,1,other,32,Millennial,1993-11-12,162,13.5,1837.56,180.0,0.142,0.928,Gold,Geelong,Victoria,Australia,AU,Oceania,-38.0074,145.5263,Australia/Sydney,Spanish,es,Short Film,Arts & Culture,smart_tv,web,1,1,PayPal,0,0,2012-11-21
22331,0,1,male,22,Gen_Z,2003-06-27,38,3.2,335.33,26.6,0.418,0.799,Bronze,Wollongong,New South Wales,Australia,AU,Oceania,-34.4254,149.8635,Australia/Sydney,English,en,Biographical,Arts & Culture,smart_tv,web,1,1,Debit Card,0,1,2023-03-14
22332,0,1,male,35,Millennial,1991-05-23,105,8.8,2044.63,59.8,0.209,0.928,Silver,Alice Springs,Northern Territory,Australia,AU,Oceania,-26.4375,133.3729,Australia/Sydney,English,en,Mystery,Horror & Suspense,smart_tv,smart_tv,1,1,Visa,1,0,2017-08-29
22333,0,1,male,23,Gen_Z,2002-08-26,17,1.4,242.28,79.3,0.287,0.996,Silver,Devonport,Tasmania,Australia,AU,Oceania,-26.5644,135.0154,Australia/Sydney,English,en,War,Action & Spectacle,mobile,mobile_app,1,1,PayPal,0,0,2024-12-28
22334,0,1,male,30,Millennial,1995-06-29,153,12.8,1674.93,71.8,0.167,0.983,Gold,Alice Springs,Northern Territory,Australia,AU,Oceania,-25.3407,134.5105,Australia/Sydney,English,en,Cult Classic,Arts & Culture,smart_tv,mobile_app,2,2,American Express,1,0,2013-08-27
22335,0,1,female,26,Millennial,1999-12-14,1,0.1,78.89,150.9,0.373,0.944,Silver,Perth,Western Australia,Australia,AU,Oceania,-24.6447,133.7802,Australia/Sydney,Spanish,es,Documentary,Arts & Culture,smart_tv,partner,2,2,Mastercard,1,1,2026-05-30
22336,0,1,male,24,Gen_Z,2001-08-15,60,5.0,893.05,95.9,0.334,0.846,Silver,Alice Springs,Northern Territory,Australia,AU,Oceania,-22.4452,136.1172,Australia/Sydney,Portuguese,pt,Horror,Horror & Suspense,smart_tv,smart_tv,1,0,Mastercard,1,0,2021-05-17
22337,1,0,male,30,Millennial,1995-07-10,123,10.2,1506.24,109.2,0.839,0.739,Bronze,Devonport,Tasmania,Australia,AU,Oceania,-24.1609,133.0509,Australia/Sydney,English,en,Science Fiction,Action & Spectacle,tablet,web,1,1,Visa,1,0,2016-02-23
22338,1,0,female,30,Millennial,1995-11-19,132,11.0,2627.51,37.8,0.763,0.717,Bronze,Hobart,Tasmania,Australia,AU,Oceania,-24.128,132.3763,Australia/Sydney,English,en,Short Film,Arts & Culture,smart_tv,web,1,1,Visa,1,0,2015-05-12
22339,0,1,male,32,Millennial,1994-02-02,59,4.9,778.58,64.0,0.271,0.989,Silver,Parramatta,New South Wales,Australia,AU,Oceania,-32.7514,149.1644,Australia/Sydney,French,fr,Action & Adventure,Action & Spectacle,mobile,web,1,1,Mastercard,1,0,2021-06-21
22340,1,0,male,21,Gen_Z,2004-09-27,39,3.2,573.11,45.0,0.953,0.835,Bronze,Perth,Western Australia,Australia,AU,Oceania,-25.5296,134.7424,Australia/Sydney,English,en,Short Film,Arts & Culture,mobile,mobile_app,1,1,Mastercard,1,0,2023-02-05
22341,0,1,female,41,Gen_X,1985-02-06,112,9.3,2124.32,59.5,0.229,0.994,Silver,Alice Springs,Northern Territory,Australia,AU,Oceania,-24.9662,132.5922,Australia/Sydney,English,en,Biographical,Arts & Culture,mobile,smart_tv,3,2,PayPal,1,1,2017-01-31
22342,0,1,female,33,Millennial,1992-07-19,64,5.3,1263.73,77.4,0.289,0.931,Silver,Alice Springs,Northern Territory,Australia,AU,Oceania,-25.1382,134.0836,Australia/Sydney,English,en,Action,Action & Spectacle,desktop,mobile_app,1,1,Visa,1,0,2021-01-17
22343,0,1,female,28,Millennial,1997-08-09,12,1.0,233.75,180.0,0.336,0.94,Silver,Darwin,Northern Territory,Australia,AU,Oceania,-25.1106,133.4493,Australia/Sydney,English,en,War,Action & Spectacle,mobile,partner,1,1,Visa,1,0,2025-05-30
22344,1,0,female,24,Gen_Z,2001-12-12,60,5.0,1075.02,44.2,0.745,0.79,Bronze,Darwin,Northern Territory,Australia,AU,Oceania,-24.5903,134.691,Australia/Sydney,Spanish,es,Documentary,Arts & Culture,mobile,web,1,1,Visa,1,0,2021-05-24
22345,0,1,female,43,Gen_X,1983-06-01,161,13.4,2806.06,98.7,0.156,0.994,Gold,Geraldton,Western Australia,Australia,AU,Oceania,-25.3978,134.9908,Australia/Sydney,English,en,Comedy,Light & Feel-Good,mobile,smart_tv,1,1,PayPal,0,0,2012-12-30
22346,0,1,female,34,Millennial,1992-02-16,77,6.4,1352.18,75.0,0.304,0.725,Bronze,Canberra,Australian Capital Territory,Australia,AU,Oceania,-25.3994,133.3832,Australia/Sydney,English,en,Romance,Light & Feel-Good,mobile,smart_tv,1,1,PayPal,0,0,2019-12-13
22347,0,1,male,28,Millennial,1998-05-31,71,5.9,1067.93,36.4,0.34,0.875,Silver,Parramatta,New South Wales,Australia,AU,Oceania,-32.7833,152.2656,Australia/Sydney,English,en,Fantasy,Family & Fantasy,smart_tv,mobile_app,1,1,Visa,1,0,2020-06-21
22348,0,1,male,29,Millennial,1996-10-24,57,4.8,958.38,91.3,0.274,0.951,Silver,Central Coast,New South Wales,Australia,AU,Oceania,-34.3649,150.5971,Australia/Sydney,English,en,Thriller,Horror & Suspense,desktop,smart_tv,1,1,Debit Card,0,1,2021-08-31
22349,0,1,male,25,Gen_Z,2001-05-13,56,4.7,1092.15,142.4,0.327,0.757,Silver,Alice Springs,Northern Territory,Australia,AU,Oceania,-23.8629,133.693,Australia/Sydney,French,fr,Thriller,Horror & Suspense,mobile,mobile_app,1,1,Visa,1,0,2021-09-17
22350,0,1,male,18,Gen_Z,2008-01-15,1,0.1,104.27,122.3,0.335,0.917,Silver,Sydney,New South Wales,Australia,AU,Oceania,-33.8662,151.0075,Australia/Sydney,English,en,History,Arts & Culture,tablet,partner,2,2,Mastercard,1,0,2026-04-06
22351,0,1,male,28,Millennial,1998-03-05,31,2.6,553.18,125.0,0.269,0.981,Silver,Alice Springs,Northern Territory,Australia,AU,Oceania,-24.2171,135.4904,Australia/Sydney,English,en,Fantasy,Family & Fantasy,desktop,smart_tv,2,2,American Express,1,0,2023-10-21
22352,0,1,female,30,Millennial,1995-09-11,62,5.2,1140.25,180.0,0.271,0.762,Silver,Alice Springs,Northern Territory,Australia,AU,Oceania,-25.2184,135.7093,Australia/Sydney,French,fr,Animation,Family & Fantasy,smart_tv,partner,3,3,Visa,1,0,2021-03-06
22353,0,1,male,35,Millennial,1991-02-19,70,5.8,1363.53,96.3,0.287,0.734,Bronze,Brisbane,Queensland,Australia,AU,Oceania,-27.9134,152.7989,Australia/Sydney,English,en,War,Action & Spectacle,mobile,web,1,1,Visa,1,0,2020-07-05
22354,1,0,female,36,Gen_X,1990-04-18,18,1.5,193.4,73.2,0.869,0.73,Bronze,Shepparton,Victoria,Australia,AU,Oceania,-37.2751,144.3095,Australia/Sydney,Portuguese,pt,Cult Classic,Arts & Culture,mobile,mobile_app,1,1,Mastercard,1,0,2024-11-23
22355,0,1,male,34,Millennial,1991-12-02,129,10.8,1493.81,86.7,0.317,0.715,Silver,Wollongong,New South Wales,Australia,AU,Oceania,-33.3406,150.7945,Australia/Sydney,English,en,Cult Classic,Arts & Culture,mobile,partner,1,1,Visa,1,0,2015-08-15
22356,0,1,male,27,Millennial,1999-02-05,76,6.3,1101.02,54.0,0.336,0.714,Bronze,Murray Bridge,South Australia,Australia,AU,Oceania,-26.5097,132.3811,Australia/Sydney,Portuguese,pt,Science Fiction,Action & Spectacle,desktop,web,1,1,Visa,1,0,2020-01-08
22357,0,1,male,42,Gen_X,1984-03-02,193,16.1,2316.31,64.7,0.198,0.785,Silver,Townsville,Queensland,Australia,AU,Oceania,-27.7288,153.3592,Australia/Sydney,English,en,LGBTQ+,Narrative,smart_tv,web,1,1,American Express,1,0,2010-04-25
22358,1,0,female,32,Millennial,1994-04-26,152,12.7,2761.97,84.2,0.845,0.867,Bronze,Launceston,Tasmania,Australia,AU,Oceania,-26.3634,133.918,Australia/Sydney,English,en,Foreign Language,Arts & Culture,mobile,web,1,1,Visa,1,0,2013-09-26
22359,1,0,male,30,Millennial,1995-08-13,149,12.4,2287.76,75.5,0.816,0.704,Bronze,Perth,Western Australia,Australia,AU,Oceania,-25.1293,133.641,Australia/Sydney,Spanish,es,Politics,Arts & Culture,mobile,mobile_app,1,1,Mastercard,1,0,2013-12-07
22360,0,1,female,21,Gen_Z,2004-10-04,39,3.2,568.42,93.5,0.328,0.827,Bronze,Whyalla,South Australia,Australia,AU,Oceania,-26.0154,133.9673,Australia/Sydney,French,fr,Mystery,Horror & Suspense,mobile,mobile_app,1,1,PayPal,0,0,2023-02-11
22361,1,0,male,43,Gen_X,1983-05-31,169,14.1,3222.27,38.6,0.763,0.943,Bronze,Ballarat,Victoria,Australia,AU,Oceania,-37.9275,145.7485,Australia/Sydney,English,en,Foreign Language,Arts & Culture,smart_tv,partner,1,1,Mastercard,1,0,2012-04-08
22362,0,1,male,45,Gen_X,1981-05-12,177,14.8,3412.35,76.3,0.148,0.984,Gold,Devonport,Tasmania,Australia,AU,Oceania,-26.3086,133.8663,Australia/Sydney,English,en,Psychological,Horror & Suspense,smart_tv,mobile_app,1,1,Visa,1,0,2011-08-27
22363,0,1,male,49,Gen_X,1976-10-26,177,14.8,1765.09,79.8,0.183,0.764,Silver,Whyalla,South Australia,Australia,AU,Oceania,-26.2919,133.5854,Australia/Sydney,English,en,Thriller,Horror & Suspense,desktop,smart_tv,1,1,Mastercard,1,0,2011-08-20
22364,1,0,male,25,Gen_Z,2000-10-10,90,7.5,1668.21,34.9,0.798,0.716,Bronze,Fremantle,Western Australia,Australia,AU,Oceania,-26.1505,133.0413,Australia/Sydney,English,en,War,Action & Spectacle,smart_tv,web,2,2,PayPal,1,0,2018-11-13
22365,0,1,female,31,Millennial,1995-04-03,70,5.8,1073.3,31.2,0.276,0.873,Silver,Murray Bridge,South Australia,Australia,AU,Oceania,-25.2775,133.3226,Australia/Sydney,English,en,Cult Classic,Arts & Culture,smart_tv,web,1,1,Mastercard,1,0,2020-07-28
22366,0,1,female,23,Gen_Z,2003-02-04,47,3.9,488.17,62.5,0.307,0.906,Silver,Sydney,New South Wales,Australia,AU,Oceania,-32.6954,152.1526,Australia/Sydney,Portuguese,pt,Crime,Narrative,desktop,web,1,1,PayPal,0,0,2022-06-12
22367,0,1,male,28,Millennial,1998-01-02,103,8.6,1285.82,51.1,0.292,0.72,Bronze,Central Coast,New South Wales,Australia,AU,Oceania,-33.225,151.8373,Australia/Sydney,English,en,Science Fiction,Action & Spectacle,desktop,mobile_app,2,2,Mastercard,1,0,2017-10-22
22368,0,1,female,24,Gen_Z,2002-01-03,65,5.4,864.62,111.7,0.314,0.727,Bronze,Alice Springs,Northern Territory,Australia,AU,Oceania,-25.1702,134.8189,Australia/Sydney,English,en,Foreign Language,Arts & Culture,mobile,web,1,1,Mastercard,1,0,2020-12-12
22369,1,0,male,29,Millennial,1997-04-01,101,8.4,1775.2,29.8,0.861,0.791,Bronze,Fremantle,Western Australia,Australia,AU,Oceania,-25.5096,135.4706,Australia/Sydney,English,en,Cult Classic,Arts & Culture,desktop,web,2,2,Visa,1,0,2017-12-09
22370,0,1,female,44,Gen_X,1982-02-07,129,10.8,2579.72,48.8,0.218,0.991,Silver,Darwin,Northern Territory,Australia,AU,Oceania,-26.0282,132.872,Australia/Sydney,English,en,Animation,Family & Fantasy,desktop,web,1,1,PayPal,0,0,2015-08-14
22371,0,1,male,33,Millennial,1993-02-12,73,6.1,1400.02,58.1,0.331,0.753,Bronze,Alice Springs,Northern Territory,Australia,AU,Oceania,-26.3904,132.7984,Australia/Sydney,Portuguese,pt,Biographical,Arts & Culture,mobile,web,2,2,Mastercard,1,0,2020-04-12
22372,1,0,female,19,Gen_Z,2006-11-03,15,1.2,267.35,89.4,0.755,0.797,Bronze,Canberra,Australian Capital Territory,Australia,AU,Oceania,-26.5779,133.9464,Australia/Sydney,Portuguese,pt,Fantasy,Family & Fantasy,smart_tv,web,1,1,Mastercard,1,0,2025-02-15
22373,0,1,male,25,Gen_Z,2000-06-16,90,7.5,1623.6,76.5,0.268,0.849,Silver,Cairns,Queensland,Australia,AU,Oceania,-26.7867,153.0524,Australia/Sydney,English,en,Indie,Narrative,mobile,web,2,2,JCB,1,0,2018-11-01
22374,0,1,female,53,Boomer,1972-09-07,179,14.9,3242.61,180.0,0.182,0.768,Gold,Canberra,Australian Capital Territory,Australia,AU,Oceania,-26.3826,133.3994,Australia/Sydney,English,en,Cult Classic,Arts & Culture,smart_tv,mobile_app,1,1,Mastercard,1,0,2011-06-09
22375,1,0,male,18,Gen_Z,2007-09-16,5,0.4,156.81,57.1,0.817,0.714,Bronze,Alice Springs,Northern Territory,Australia,AU,Oceania,-24.6012,133.5016,Australia/Sydney,English,en,Adventure,Action & Spectacle,desktop,mobile_app,1,1,Visa,1,0,2025-12-18
22376,0,1,female,35,Millennial,1990-08-31,175,14.6,1812.14,45.9,0.192,0.933,Silver,Bunbury,Western Australia,Australia,AU,Oceania,-25.9131,132.5641,Australia/Sydney,English,en,Short Film,Arts & Culture,tablet,web,1,1,Visa,1,0,2011-10-25
22377,0,1,female,32,Millennial,1994-05-28,146,12.2,1498.67,66.4,0.174,0.901,Silver,Mandurah,Western Australia,Australia,AU,Oceania,-25.6126,133.213,Australia/Sydney,English,en,Comedy,Light & Feel-Good,smart_tv,mobile_app,1,1,PayPal,0,0,2014-03-23
22378,0,1,male,18,Gen_Z,2007-08-07,4,0.3,75.93,42.5,0.386,0.835,Bronze,Central Coast,New South Wales,Australia,AU,Oceania,-33.9379,151.5904,Australia/Sydney,English,en,Foreign Language,Arts & Culture,mobile,web,1,1,Visa,1,0,2026-01-02
22379,0,1,male,23,Gen_Z,2002-09-30,61,5.1,1157.67,54.0,0.242,0.964,Silver,Canberra,Australian Capital Territory,Australia,AU,Oceania,-25.5004,133.9229,Australia/Sydney,English,en,Foreign Language,Arts & Culture,smart_tv,web,1,1,PayPal,0,0,2021-04-23
22380,0,1,male,34,Millennial,1991-09-28,182,15.2,3228.74,87.2,0.179,0.765,Silver,Burnie,Tasmania,Australia,AU,Oceania,-24.8968,132.7913,Australia/Sydney,English,en,Science Fiction,Action & Spectacle,smart_tv,mobile_app,2,2,PayPal,1,0,2011-03-27
22381,1,0,female,34,Millennial,1991-09-16,47,3.9,501.76,87.3,0.821,0.853,Bronze,Sydney,New South Wales,Australia,AU,Oceania,-32.36,150.6162,Australia/Sydney,English,en,Action & Adventure,Action & Spectacle,mobile,partner,1,1,Visa,1,0,2022-06-08
22382,0,1,male,31,Millennial,1995-04-14,97,8.1,880.3,56.1,0.268,0.969,Silver,Ballarat,Victoria,Australia,AU,Oceania,-37.4004,144.0543,Australia/Sydney,English,en,Science Fiction,Action & Spectacle,smart_tv,mobile_app,2,2,Debit Card,1,1,2018-04-09
22383,0,1,female,28,Millennial,1997-06-14,1,0.1,96.78,78.6,0.429,0.752,Bronze,Devonport,Tasmania,Australia,AU,Oceania,-25.1863,133.8925,Australia/Sydney,English,en,LGBTQ+,Narrative,mobile,partner,2,2,PayPal,1,0,2026-05-30
22384,1,0,female,19,Gen_Z,2006-08-05,15,1.2,235.06,20.3,0.973,0.774,Bronze,Darwin,Northern Territory,Australia,AU,Oceania,-23.9471,133.589,Australia/Sydney,English,en,Action,Action & Spectacle,mobile,web,1,1,American Express,1,0,2025-02-04
22385,0,1,other,23,Gen_Z,2002-06-07,59,4.9,1058.5,95.7,0.297,0.709,Bronze,Murray Bridge,South Australia,Australia,AU,Oceania,-24.2348,134.0075,Australia/Sydney,Portuguese,pt,Short Film,Arts & Culture,desktop,smart_tv,2,2,Visa,1,0,2021-06-11
22386,0,1,female,40,Gen_X,1985-07-28,146,12.2,1492.94,115.8,0.21,0.797,Silver,Perth,Western Australia,Australia,AU,Oceania,-23.7927,132.351,Australia/Sydney,English,en,Mystery,Horror & Suspense,tablet,web,1,1,PayPal,0,0,2014-03-01
22387,0,1,female,43,Gen_X,1983-01-17,174,14.5,2334.44,117.8,0.106,0.93,Gold,Alice Springs,Northern Territory,Australia,AU,Oceania,-24.8887,131.6368,Australia/Sydney,Portuguese,pt,History,Arts & Culture,tablet,mobile_app,2,2,American Express,1,0,2011-11-01
22388,0,1,male,41,Gen_X,1984-09-30,193,16.1,3753.05,32.3,0.18,0.902,Silver,Adelaide,South Australia,Australia,AU,Oceania,-25.3209,134.5919,Australia/Sydney,Portuguese,pt,Short Film,Arts & Culture,desktop,smart_tv,1,1,Visa,1,0,2010-04-24
