ContentKey,TalentKey,AllocationFactor,CastOrder
11228,3964,0.2975,2
11228,1665,0.2758,3
11228,2070,0.0407,4
11228,3344,0.0384,5
11229,4191,0.3843,1
11229,10772,0.3311,2
11229,3043,0.2617,3
11229,2155,0.0228,4
11230,16509,0.5724,1
11230,9160,0.4276,2
11231,6111,0.5224,1
11231,4902,0.3044,2
11231,4594,0.1731,3
11232,6967,0.4318,1
11232,3119,0.4132,2
11232,2279,0.0533,3
11232,2146,0.0442,4
11232,1973,0.0313,5
11232,2087,0.0262,6
11233,2870,0.4218,1
11233,4446,0.2813,2
11233,8574,0.1555,3
11233,11012,0.0825,4
11233,3520,0.0468,5
11233,9993,0.0121,6
11234,8099,0.3173,1
11234,8316,0.2989,2
11234,7169,0.2111,3
11234,4272,0.0876,4
11234,4355,0.0692,5
11234,7285,0.016,6
11235,7114,0.4691,1
11235,6033,0.2189,2
11235,15301,0.1519,3
11235,15513,0.0974,4
11235,5975,0.0482,5
11235,12598,0.0145,6
11236,10405,0.6859,1
11236,14438,0.1927,2
11236,14538,0.0596,3
11236,2183,0.0481,4
11236,14581,0.0137,5
11237,6984,0.8132,1
11237,10079,0.1436,2
11237,8185,0.0433,3
11238,14178,0.5631,1
11238,15330,0.2061,2
11238,7407,0.101,3
11238,6273,0.0789,4
11238,10046,0.0509,5
11239,13271,0.7655,1
11239,8155,0.1984,2
11239,4924,0.0361,3
11240,3257,0.3499,1
11240,8292,0.3196,2
11240,9602,0.2396,3
11240,8953,0.0581,4
11240,5607,0.0196,5
11240,1805,0.0132,6
11241,6775,0.4755,1
11241,6290,0.3521,2
11241,17289,0.1724,3
11242,7112,0.3842,1
11242,16701,0.3396,2
11242,8497,0.2116,3
11242,15935,0.0647,4
11243,2753,0.2979,1
11243,1890,0.2106,2
11243,3951,0.1697,3
11243,9911,0.1556,4
11243,2205,0.1081,5
11243,10462,0.0582,6
11244,3818,0.2881,1
11244,4397,0.2661,2
11244,4507,0.1516,3
11244,3441,0.146,4
11244,2968,0.1123,5
11244,15088,0.0359,6
11245,3625,0.348,1
11245,2355,0.2303,2
11245,5671,0.219,3
11245,2146,0.1436,4
11245,10035,0.0455,5
11245,7531,0.0136,6
11246,2199,0.6378,1
11246,6048,0.1676,2
11246,5738,0.1397,3
11246,8183,0.0549,4
11247,9335,0.4605,1
11247,11310,0.4413,2
11247,10791,0.0576,3
11247,4218,0.0205,4
11247,8523,0.0101,5
11247,7978,0.01,6
11248,2629,0.4206,1
11248,3880,0.2198,2
11248,7341,0.1435,3
11248,10583,0.1332,4
11248,3750,0.0438,5
11248,4088,0.0204,6
11248,4828,0.0187,7
11249,5250,0.5991,1
11249,2154,0.272,2
11249,16259,0.1289,3
11250,5614,0.3028,1
11250,11930,0.2595,2
11250,11889,0.213,3
11250,16078,0.1664,4
11250,14463,0.0552,5
11250,7108,0.0031,6
11251,7027,0.5089,1
11251,7487,0.1737,2
11251,3235,0.1662,3
11251,9422,0.135,4
11251,7301,0.0161,5
11252,3728,0.4439,1
11252,1901,0.2969,2
11252,10615,0.2432,3
11252,3600,0.0104,4
11252,9570,0.0057,5
11253,2011,0.4181,1
11253,12888,0.2297,2
11253,7370,0.2247,3
11253,6753,0.0864,4
11253,10574,0.0412,5
11254,13951,0.7627,1
11254,4648,0.2372,2
11254,8502,0.0001,3
11255,8786,0.2805,1
11255,10953,0.2469,2
11255,2577,0.1857,3
11255,6664,0.1422,4
11255,7825,0.0963,5
11255,8845,0.0479,6
11255,4479,0.0004,7
11256,8484,0.4776,1
11256,10323,0.2223,2
11256,9085,0.1574,3
11256,7195,0.0769,4
11256,6859,0.0486,5
11256,2119,0.0099,6
11256,6723,0.0073,7
11257,17306,0.5596,1
11257,13716,0.3521,2
11257,14674,0.056,3
11257,7706,0.0322,4
11258,8864,0.3777,1
11258,5508,0.3009,2
11258,4776,0.1316,3
11258,9741,0.13,4
11258,4205,0.0593,5
11258,2923,0.0005,6
11259,8418,0.51,1
11259,7305,0.1777,2
11259,17408,0.1156,3
11259,3711,0.091,4
11259,5159,0.0779,5
11259,5626,0.0277,6
11260,7378,1.0,1
11261,1880,0.4145,1
11261,9741,0.4114,2
11261,7405,0.1382,3
11261,10034,0.0184,4
11261,5875,0.0146,5
11261,15102,0.0029,6
11262,9694,0.5515,1
11262,6251,0.4485,2
11263,7358,0.3567,1
11263,2792,0.2201,2
11263,4364,0.2179,3
11263,8984,0.1204,4
11263,11160,0.0849,5
11264,7755,0.6128,1
11264,9099,0.2378,2
11264,11201,0.1493,3
11265,6196,0.4374,1
11265,10009,0.3155,2
11265,4788,0.1295,3
11265,5997,0.0968,4
11265,2487,0.0185,5
11265,8581,0.0023,6
11266,6985,0.7,1
11266,2224,0.2791,2
11266,3893,0.0209,3
11267,5664,0.5472,1
11267,5877,0.2461,2
11267,10986,0.1221,3
11267,10345,0.0847,4
11268,13104,0.7096,1
11268,14306,0.1631,2
11268,3454,0.1273,3
11269,3585,0.7231,1
11269,3310,0.1803,2
11269,7727,0.0965,3
11270,6050,0.6478,1
11270,11734,0.2865,2
11270,5038,0.0657,3
11271,9583,0.6562,1
11271,5347,0.1346,2
11271,8306,0.1191,3
11271,1952,0.0376,4
11271,10175,0.0318,5
11271,8277,0.0207,6
11272,2267,0.5501,1
11272,12268,0.2378,2
11272,17174,0.2121,3
11273,17344,0.697,1
11273,2155,0.1236,2
11273,2182,0.0897,3
11273,10185,0.0681,4
11273,16735,0.0216,5
11274,4687,0.757,1
11274,4360,0.1238,2
11274,4548,0.1192,3
11275,9391,0.4973,1
11275,4675,0.1718,2
11275,5673,0.148,3
11275,10493,0.1353,4
11275,10998,0.039,5
11275,2243,0.0086,6
11276,6440,0.542,1
11276,7373,0.2385,2
11276,13990,0.2102,3
11276,6415,0.0092,4
11277,3352,0.5257,1
11277,9290,0.2859,2
11277,4014,0.1884,3
11278,8352,0.402,1
11278,3577,0.2834,2
11278,9145,0.1869,3
11278,6433,0.0631,4
11278,11545,0.0459,5
11278,15513,0.0188,6
11279,16375,0.4835,1
11279,8598,0.3645,2
11279,5348,0.152,3
11280,3179,0.5126,1
11280,5003,0.2748,2
11280,8505,0.2126,3
11281,16296,0.4963,1
11281,10572,0.4371,2
11281,11227,0.0658,3
11281,11821,0.0008,4
11282,2155,0.6395,1
11282,7942,0.3332,2
11282,4338,0.0273,3
11283,5951,0.3847,1
11283,4340,0.2325,2
11283,1882,0.2053,3
11283,7955,0.1117,4
11283,16636,0.0657,5
11284,10030,0.6019,1
11284,5537,0.2397,2
11284,2425,0.0907,3
11284,14705,0.0677,4
11285,10110,0.6815,1
11285,1908,0.1562,2
11285,2591,0.0859,3
11285,4782,0.0765,4
11286,4413,0.6945,1
11286,15659,0.2611,2
11286,4472,0.0444,3
11287,12215,0.6197,1
11287,13782,0.1983,2
11287,12863,0.1113,3
11287,6309,0.0708,4
11288,7601,0.4273,1
11288,8701,0.2668,2
11288,2325,0.1657,3
11288,15484,0.1401,4
11289,9769,0.8501,1
11289,7153,0.1416,2
11289,4049,0.0083,3
11290,8121,0.3299,1
11290,15789,0.2524,2
11290,5404,0.2461,3
11290,12014,0.1294,4
11290,4186,0.0421,5
11291,4063,0.7127,1
11291,2662,0.2094,2
11291,3907,0.0587,3
11291,7741,0.0191,4
11292,4637,0.2873,1
11292,8256,0.231,2
11292,9467,0.2095,3
11292,2143,0.1528,4
11292,4131,0.0767,5
11292,6767,0.0417,6
11292,9301,0.0009,7
11293,7537,0.5122,1
11293,12246,0.3379,2
11293,7368,0.0605,3
11293,10617,0.0308,4
11293,1949,0.0298,5
11293,7318,0.0288,6
11294,4267,0.4767,1
11294,5713,0.2273,2
11294,12152,0.196,3
11294,2125,0.0606,4
11294,6255,0.0339,5
11294,7538,0.0055,6
11295,7633,0.2657,1
11295,10498,0.205,2
11295,11244,0.1986,3
11295,9027,0.1352,4
11295,7649,0.1172,5
11295,5272,0.0755,6
11295,10036,0.0028,7
11296,10261,0.2519,1
11296,9849,0.18,2
11296,5441,0.1593,3
11296,8284,0.1481,4
11296,3175,0.1025,5
11296,9416,0.0912,6
11296,3226,0.0671,7
11297,5774,0.5819,1
11297,6297,0.2619,2
11297,5154,0.1125,3
11297,11298,0.0436,4
11298,6564,0.56,1
11298,6410,0.2565,2
11298,2333,0.1797,3
11298,5354,0.0038,4
11299,2865,0.4107,1
11299,2787,0.2371,2
11299,11093,0.2033,3
11299,7682,0.1489,4
11300,6181,0.8104,1
11300,8618,0.1839,2
11300,5023,0.0058,3
11301,10492,0.5989,1
11301,6349,0.1102,2
11301,12047,0.0979,3
11301,6777,0.0916,4
11301,11706,0.0588,5
11301,5337,0.0426,6
11302,5179,0.3578,1
11302,13485,0.2923,2
11302,6773,0.1785,3
11302,13897,0.0878,4
11302,12615,0.0836,5
11303,1710,0.7669,1
11303,8018,0.0973,2
11303,6027,0.0875,3
11303,11480,0.0285,4
11303,3855,0.0162,5
11303,7757,0.0037,6
11304,8385,0.2711,1
11304,6108,0.2182,2
11304,10259,0.2082,3
11304,2695,0.1675,4
11304,4220,0.1074,5
11304,11401,0.0233,6
11304,3371,0.0044,7
11305,8378,0.6522,1
11305,3172,0.2061,2
11305,3227,0.0987,3
11305,8022,0.043,4
11306,10976,0.4215,1
11306,13892,0.2069,2
11306,7367,0.1747,3
11306,5038,0.1236,4
11306,11415,0.0574,5
11306,4949,0.016,6
11307,3474,0.4376,1
11307,11806,0.2246,2
11307,15601,0.1349,3
11307,5271,0.0892,4
11307,12434,0.0511,5
11307,4871,0.0366,6
11307,13700,0.026,7
11308,8631,0.4117,1
11308,3975,0.1276,2
11308,11359,0.1179,3
11308,2368,0.1168,4
11308,10630,0.0956,5
11308,3055,0.0808,6
11308,3614,0.0496,7
11309,6766,0.5216,1
11309,8288,0.173,2
11309,5810,0.1568,3
11309,11678,0.1486,4
11310,8471,0.476,1
11310,2742,0.2594,2
11310,10012,0.2392,3
11310,6140,0.0255,4
11311,9909,0.5372,1
11311,13226,0.3731,2
11311,5915,0.0898,3
11312,6183,0.4885,1
11312,8443,0.2391,2
11312,10272,0.1218,3
11312,9709,0.1131,4
11312,9703,0.0375,5
11313,12124,0.8478,1
11313,8343,0.1402,2
11313,3524,0.0121,3
11314,9223,0.907,1
11314,2293,0.0781,2
11314,7389,0.0149,3
11315,11865,0.3929,1
11315,15858,0.2728,2
11315,7641,0.2548,3
11315,2666,0.0548,4
11315,17548,0.0246,5
11316,15399,0.2564,1
11316,5005,0.2002,2
11316,11765,0.181,3
11316,10665,0.1519,4
11316,6789,0.1293,5
11316,2603,0.0772,6
11316,4145,0.004,7
11317,8626,0.2925,1
11317,8050,0.2041,2
11317,3129,0.1573,3
11317,16598,0.13,4
11317,5027,0.1231,5
11317,1840,0.0724,6
11317,17479,0.0205,7
11318,9544,0.8287,1
11318,12091,0.1637,2
11318,17187,0.0076,3
11319,9155,0.3864,1
11319,8880,0.3222,2
11319,5694,0.1314,3
11319,10837,0.113,4
11319,5430,0.0378,5
11319,10145,0.0092,6
11320,2576,0.5937,1
11320,3993,0.2735,2
11320,8458,0.0848,3
11320,8703,0.048,4
11321,13892,0.5782,1
11321,10038,0.1731,2
11321,5883,0.0928,3
11321,7238,0.0796,4
11321,4023,0.0763,5
11322,2059,0.281,1
11322,1839,0.2291,2
11322,6292,0.184,3
11322,3686,0.1228,4
11322,4116,0.0926,5
11322,3057,0.0904,6
11323,17276,0.3687,1
11323,8345,0.1451,2
11323,6056,0.1403,3
11323,8064,0.1091,4
11323,2402,0.103,5
11323,10730,0.0934,6
11323,15149,0.0403,7
11324,4124,0.4837,1
11324,4647,0.4611,2
11324,14285,0.0552,3
11325,3851,0.2943,1
11325,2184,0.2806,2
11325,6772,0.1835,3
11325,4008,0.1453,4
11325,4377,0.0547,5
11325,3948,0.0417,6
11326,2458,0.2949,1
11326,16020,0.2658,2
11326,2425,0.1654,3
11326,12681,0.1571,4
11326,16952,0.0611,5
11326,14887,0.051,6
11326,9743,0.0045,7
11327,6980,0.5118,1
11327,3422,0.1578,2
11327,4748,0.1548,3
11327,12261,0.1412,4
11327,14784,0.0344,5
11328,9904,0.6676,1
11328,15624,0.2425,2
11328,6613,0.062,3
11328,13564,0.0279,4
11329,10761,0.4901,1
11329,10290,0.2234,2
11329,9460,0.1879,3
11329,9813,0.0889,4
11329,9016,0.0098,5
11330,6916,0.4572,1
11330,9370,0.2787,2
11330,7416,0.2642,3
11331,6785,0.4206,1
11331,11310,0.3216,2
11331,4769,0.1516,3
11331,10428,0.0662,4
11331,2105,0.04,5
11332,1642,0.5233,1
11332,9769,0.3329,2
11332,7030,0.1437,3
11333,2803,0.7884,1
11333,7202,0.1786,2
11333,6702,0.033,3
11334,15085,0.4315,1
11334,12303,0.1914,2
11334,5278,0.1496,3
11334,6384,0.1278,4
11334,5729,0.0493,5
11334,7847,0.0462,6
11334,3036,0.0043,7
11335,6536,0.6112,1
11335,6316,0.3888,2
11336,11376,0.6387,1
11336,5998,0.156,2
11336,11365,0.1404,3
11336,3329,0.0649,4
11337,11851,0.566,1
11337,14799,0.2607,2
11337,9528,0.1643,3
11337,11091,0.009,4
11338,10343,0.4498,1
11338,2239,0.1971,2
11338,9748,0.184,3
11338,3048,0.169,4
11339,4114,0.8253,1
11339,3510,0.0905,2
11339,1894,0.0616,3
11339,1973,0.0226,4
11340,5387,0.5693,1
11340,13492,0.2725,2
11340,8548,0.1581,3
11341,7112,0.5581,1
11341,1959,0.2648,2
11341,7723,0.1083,3
11341,5061,0.0657,4
11341,3921,0.0032,5
11342,4236,0.6687,1
11342,2349,0.25,2
11342,5827,0.0733,3
11342,6854,0.008,4
11343,7212,0.9216,1
11343,9835,0.0784,2
11344,1730,0.4397,1
11344,10786,0.3235,2
11344,11173,0.2299,3
11344,3788,0.0069,4
11345,8836,0.5059,1
11345,8630,0.2044,2
11345,10650,0.1477,3
11345,11074,0.0816,4
11345,10259,0.0496,5
11345,9668,0.0085,6
11345,11060,0.0023,7
11346,16751,0.5325,1
11346,5900,0.1663,2
11346,10488,0.1293,3
11346,4671,0.1267,4
11346,17121,0.0452,5
11347,5994,0.4453,1
11347,4894,0.291,2
11347,10348,0.2637,3
11348,2973,0.88,1
11348,1884,0.1038,2
11348,3406,0.0162,3
11349,6295,0.8036,1
11349,5760,0.1139,2
11349,14221,0.0825,3
11350,9657,0.2891,1
11350,15735,0.2654,2
11350,7156,0.1612,3
11350,13037,0.133,4
11350,10512,0.1027,5
11350,9549,0.0486,6
11351,8100,0.418,1
11351,10298,0.2853,2
11351,7756,0.1514,3
11351,4757,0.1048,4
11351,8756,0.0406,5
11352,14522,0.3022,1
11352,3463,0.2339,2
11352,12159,0.1835,3
11352,6530,0.1788,4
11352,3725,0.1016,5
11353,9978,0.567,1
11353,15910,0.1729,2
11353,4879,0.1441,3
11353,6339,0.095,4
11353,17147,0.021,5
11354,12873,0.3877,1
11354,7168,0.2922,2
11354,12296,0.2324,3
11354,3513,0.0455,4
11354,8585,0.0408,5
11354,9142,0.0015,6
11355,9533,0.3552,1
11355,5883,0.2407,2
11355,2376,0.2045,3
11355,3269,0.1996,4
11356,8002,0.6562,1
11356,3971,0.2892,2
11356,6881,0.04,3
11356,1993,0.0108,4
11356,10187,0.0038,5
11357,10342,0.3144,1
11357,7425,0.208,2
11357,2769,0.1948,3
11357,13160,0.166,4
11357,7560,0.1168,5
11358,7489,0.6987,1
11358,7054,0.2179,2
11358,14539,0.0834,3
11359,9561,0.4592,1
11359,6444,0.2868,2
11359,10207,0.1138,3
11359,17030,0.0746,4
11359,8707,0.0657,5
11360,2693,0.6273,1
11360,7355,0.1934,2
11360,5362,0.1794,3
11361,16174,0.4549,1
11361,6292,0.2452,2
11361,8842,0.1311,3
11361,1824,0.1211,4
11361,4652,0.0476,5
11362,11507,0.5344,1
11362,3081,0.2772,2
11362,16556,0.1216,3
11362,8698,0.0668,4
11363,6440,0.5038,1
11363,9296,0.4954,2
11363,2938,0.0008,3
11364,1955,0.2811,1
11364,11235,0.2456,2
11364,2098,0.1764,3
11364,3395,0.1646,4
11364,8685,0.0661,5
11364,6547,0.036,6
11364,9152,0.0302,7
11365,5799,1.0,1
11366,3989,0.4835,1
11366,3661,0.1931,2
11366,12761,0.1553,3
11366,5822,0.1148,4
11366,13981,0.0533,5
11367,4655,0.3003,1
11367,7902,0.278,2
11367,2194,0.2408,3
11367,6383,0.0868,4
11367,9765,0.0374,5
11367,8712,0.0335,6
11367,1836,0.0232,7
11368,4589,0.4552,1
11368,9016,0.2431,2
11368,7938,0.1596,3
11368,9453,0.1069,4
11368,8504,0.0353,5
11369,13670,0.371,1
11369,5670,0.2829,2
11369,7024,0.1412,3
11369,6575,0.0777,4
11369,13521,0.0669,5
11369,9349,0.0594,6
11369,7116,0.001,7
11370,2398,0.5724,1
11370,6827,0.3381,2
11370,9800,0.0655,3
11370,7124,0.024,4
11371,6653,0.4674,1
11371,2354,0.2391,2
11371,4982,0.154,3
11371,10938,0.0717,4
11371,10260,0.0509,5
11371,7495,0.0169,6
11372,5636,0.6606,1
11372,2525,0.2342,2
11372,3848,0.0545,3
11372,5345,0.0508,4
11373,2748,0.5095,1
11373,2539,0.4372,2
11373,6853,0.0446,3
11373,8784,0.0087,4
11374,7005,0.3999,1
11374,9530,0.191,2
11374,7747,0.1666,3
11374,5120,0.1636,4
11374,8637,0.0638,5
11374,4350,0.0145,6
11374,2627,0.0006,7
11375,7094,0.5753,1
11375,7035,0.3237,2
11375,2324,0.0918,3
11375,7611,0.0092,4
11376,4817,0.3477,1
11376,8389,0.2566,2
11376,10872,0.1996,3
11376,10871,0.1856,4
11376,8213,0.0106,5
11377,2920,0.5276,1
11377,10789,0.3068,2
11377,4749,0.0838,3
11377,6068,0.0415,4
11377,5280,0.0402,5
11378,3342,0.8857,1
11378,2791,0.1092,2
11378,6550,0.0051,3
11379,4959,0.3226,1
11379,5069,0.2281,2
11379,11097,0.1436,3
11379,5586,0.1388,4
11379,3105,0.0852,5
11379,10946,0.054,6
11379,7745,0.0277,7
11380,7063,0.6143,1
11380,7214,0.2767,2
11380,4084,0.0889,3
11380,4585,0.0169,4
11380,7123,0.0033,5
11381,5631,0.7079,1
11381,7638,0.1492,2
11381,8364,0.0825,3
11381,7465,0.0443,4
11381,4932,0.0137,5
11381,9318,0.0024,6
11382,3019,0.8211,1
11382,6848,0.1789,2
11383,2349,0.3728,1
11383,3032,0.267,2
11383,9602,0.2498,3
11383,9616,0.1104,4
11384,16283,0.6185,1
11384,14455,0.2815,2
11384,3243,0.1,3
11385,9300,0.3614,1
11385,15128,0.2597,2
11385,14221,0.1451,3
11385,5086,0.0729,4
11385,9832,0.0647,5
11385,13366,0.0556,6
11385,14963,0.0406,7
11386,4070,0.319,1
11386,5368,0.2203,2
11386,9199,0.1311,3
11386,9146,0.0918,4
11386,3510,0.0878,5
11386,3480,0.0852,6
11386,13010,0.0648,7
11387,9321,0.3434,1
11387,3309,0.3082,2
11387,3057,0.1755,3
11387,2192,0.094,4
11387,9632,0.0477,5
11387,8441,0.0312,6
11388,5602,0.6048,1
11388,16006,0.2293,2
11388,15959,0.1659,3
11389,5217,0.4054,1
11389,13454,0.2485,2
11389,13742,0.173,3
11389,8490,0.1096,4
11389,4180,0.0346,5
11389,12155,0.0288,6
11390,4200,0.4288,1
11390,16475,0.3656,2
11390,13899,0.1429,3
11390,14478,0.0322,4
11390,9013,0.0305,5
11391,4852,0.2854,1
11391,5945,0.2846,2
11391,9107,0.2387,3
11391,9278,0.1652,4
11391,2268,0.0133,5
11391,9243,0.0127,6
11392,16245,0.5226,1
11392,7464,0.3943,2
11392,15508,0.0627,3
11392,2218,0.019,4
11392,6959,0.0015,5
11393,10235,0.4273,1
11393,7656,0.277,2
11393,3704,0.2107,3
11393,15562,0.0703,4
11393,15206,0.0146,5
11394,7268,0.3738,1
11394,6518,0.3288,2
11394,9822,0.2284,3
11394,9422,0.0689,4
11395,6650,0.3323,1
11395,12580,0.2836,2
11395,10917,0.1664,3
11395,7365,0.1173,4
11395,11685,0.0557,5
11395,7307,0.0447,6
11396,5774,0.2846,1
11396,5789,0.2777,2
11396,6581,0.2733,3
11396,5563,0.0956,4
11396,6863,0.0529,5
11396,2731,0.0159,6
11397,12047,0.6832,1
11397,14413,0.2503,2
11397,11116,0.0665,3
11398,11307,0.5762,1
11398,2936,0.258,2
11398,10648,0.1312,3
11398,7555,0.0213,4
11398,5297,0.0133,5
11399,4453,0.6581,1
11399,7002,0.3188,2
11399,3271,0.0231,3
11400,2875,0.6353,1
11400,2177,0.36,2
11400,3041,0.0036,3
11400,8021,0.0011,4
11401,11945,0.3926,1
11401,15637,0.2025,2
11401,1742,0.1732,3
11401,8931,0.073,4
11401,1984,0.0708,5
11401,2234,0.0582,6
11401,2813,0.0297,7
11402,3529,0.3285,1
11402,4167,0.3192,2
11402,10900,0.2809,3
11402,4799,0.0385,4
11402,8988,0.0214,5
11402,13611,0.0115,6
11403,9131,0.2866,1
11403,6560,0.2462,2
11403,10472,0.1565,3
11403,10395,0.1303,4
11403,9694,0.1042,5
11403,3392,0.075,6
11403,7369,0.0012,7
11404,16221,0.4707,1
11404,3697,0.2663,2
11404,6685,0.242,3
11404,2095,0.021,4
11405,5514,0.9709,1
11405,15031,0.0291,2
11406,5267,1.0,1
11407,2907,0.4777,1
11407,10957,0.1683,2
11407,3646,0.1666,3
11407,2255,0.0772,4
11407,2581,0.0757,5
11407,11199,0.0345,6
11408,2697,0.5573,1
11408,1885,0.3705,2
11408,10801,0.0722,3
11409,13604,0.3711,1
11409,9283,0.2852,2
11409,9419,0.2377,3
11409,6418,0.106,4
11410,3589,0.7812,1
11410,15637,0.2169,2
11410,10008,0.0019,3
11411,2949,0.555,1
11411,5247,0.3766,2
11411,14714,0.0628,3
11411,5639,0.0056,4
11412,4982,0.5385,1
11412,4653,0.2887,2
11412,6254,0.062,3
11412,5121,0.0487,4
11412,10379,0.0356,5
11412,8151,0.0265,6
11413,17021,1.0,1
11414,7831,0.3344,1
11414,6472,0.2605,2
11414,4019,0.1835,3
11414,9339,0.1781,4
11414,17238,0.0226,5
11414,5719,0.0209,6
11415,7674,0.6693,1
11415,6274,0.1622,2
11415,8255,0.1582,3
11415,5991,0.0102,4
11416,10964,0.4706,1
11416,3425,0.4173,2
11416,9827,0.1121,3
11417,13478,0.659,1
11417,15846,0.2171,2
11417,5202,0.1074,3
11417,2661,0.0165,4
11418,9863,0.4457,1
11418,3765,0.2977,2
11418,11289,0.1611,3
11418,4933,0.0531,4
11418,10923,0.0355,5
11418,9471,0.005,6
11418,9202,0.0019,7
11419,4941,0.3603,1
11419,7198,0.2984,2
11419,9793,0.2259,3
11419,6273,0.1122,4
11419,4468,0.0032,5
11420,16049,0.4516,1
11420,3510,0.3632,2
11420,6226,0.0917,3
11420,15710,0.0641,4
11420,17364,0.0294,5
11421,17120,0.5591,1
11421,13280,0.3852,2
11421,7788,0.0558,3
11422,4278,0.4319,1
11422,10791,0.2912,2
11422,3503,0.2769,3
11423,10425,0.2316,1
11423,17193,0.1924,2
11423,4986,0.1886,3
11423,2518,0.1807,4
11423,3784,0.135,5
11423,8583,0.0452,6
11423,10393,0.0265,7
11424,9029,0.5536,1
11424,14008,0.4049,2
11424,3121,0.0415,3
11425,8605,0.6352,1
11425,9261,0.2307,2
11425,6965,0.1076,3
11425,7766,0.0258,4
11425,7723,0.0008,5
11426,1809,0.7423,1
11426,9597,0.2548,2
11426,6701,0.0029,3
11427,7408,0.2916,1
11427,17227,0.2544,2
11427,7250,0.2234,3
11427,6234,0.1652,4
11427,15937,0.0552,5
11427,7533,0.0097,6
11427,14414,0.0005,7
11428,8488,0.3944,1
11428,8691,0.1907,2
11428,6949,0.1647,3
11428,14224,0.1407,4
11428,8679,0.1066,5
11428,1942,0.0029,6
11429,14029,0.7573,1
11429,2708,0.137,2
11429,17460,0.0544,3
11429,9027,0.0365,4
11429,5626,0.0099,5
11429,4746,0.0048,6
11430,11829,0.2175,1
11430,8689,0.1938,2
11430,9199,0.1771,3
11430,6295,0.1279,4
11430,15863,0.1141,5
11430,8828,0.0954,6
11430,14216,0.074,7
11431,16607,0.5437,1
11431,2901,0.1898,2
11431,5463,0.1154,3
11431,8910,0.0939,4
11431,14083,0.0427,5
11431,13397,0.0092,6
11431,8418,0.0054,7
11432,9199,0.5175,1
11432,12990,0.1451,2
11432,5113,0.1386,3
11432,13099,0.0987,4
11432,8864,0.0877,5
11432,2393,0.0124,6
11433,10142,0.7337,1
11433,1643,0.2532,2
11433,2851,0.013,3
11434,7998,0.5641,1
11434,9128,0.1598,2
11434,2720,0.1317,3
11434,6479,0.0838,4
11434,8385,0.0447,5
11434,8781,0.0158,6
11435,5433,0.3504,1
11435,8296,0.2762,2
11435,3678,0.1499,3
11435,9191,0.1348,4
11435,8828,0.0779,5
11435,13036,0.0108,6
11436,1992,0.5485,1
11436,5467,0.1845,2
11436,14292,0.1638,3
11436,9240,0.0566,4
11436,14945,0.0365,5
11436,15680,0.0102,6
11437,10791,0.6072,1
11437,13330,0.2618,2
11437,2980,0.088,3
11437,10196,0.043,4
11438,15253,0.5162,1
11438,12541,0.2096,2
11438,14299,0.1795,3
11438,15361,0.0697,4
11438,11791,0.025,5
11439,1832,0.3974,1
11439,8684,0.2862,2
11439,9046,0.2101,3
11439,2398,0.0968,4
11439,8210,0.0094,5
11440,14221,0.4221,1
11440,9996,0.2926,2
11440,12663,0.2331,3
11440,15759,0.0522,4
11441,4345,0.7975,1
11441,10438,0.1121,2
11441,5864,0.0904,3
11442,11356,0.4366,1
11442,7129,0.4261,2
11442,2206,0.129,3
11442,1677,0.0083,4
11443,8027,0.7272,1
11443,9174,0.1765,2
11443,1878,0.0964,3
11444,4606,0.7345,1
11444,7952,0.1628,2
11444,11314,0.0936,3
11444,5169,0.0049,4
11444,5483,0.0042,5
11445,3621,0.5047,1
11445,7283,0.3732,2
11445,6146,0.0826,3
11445,3192,0.0202,4
11445,9397,0.0193,5
11446,3070,0.5194,1
11446,6037,0.4148,2
11446,5726,0.058,3
11446,4379,0.0078,4
11447,17195,0.6422,1
11447,7727,0.229,2
11447,9275,0.0668,3
11447,4527,0.062,4
11448,4631,0.3123,1
11448,2177,0.2782,2
11448,6543,0.2463,3
11448,1666,0.1148,4
11448,2722,0.0485,5
11449,14953,0.8295,1
11449,14019,0.1705,2
11450,2460,0.6048,1
11450,6155,0.3543,2
11450,11346,0.0408,3
11451,12349,0.7191,1
11451,8586,0.2232,2
11451,7121,0.0577,3
11452,2441,0.4307,1
11452,9102,0.4112,2
11452,10404,0.0894,3
11452,1742,0.037,4
11452,10478,0.0317,5
11453,1670,0.8001,1
11453,8504,0.1098,2
11453,5772,0.0879,3
11453,8326,0.0021,4
11454,6106,0.3817,1
11454,4232,0.3459,2
11454,3296,0.0791,3
11454,5169,0.0785,4
11454,6396,0.0543,5
11454,3039,0.0474,6
11454,5003,0.0131,7
11455,6100,0.3763,1
11455,14222,0.2688,2
11455,3829,0.2158,3
11455,5889,0.108,4
11455,14419,0.0249,5
11455,2065,0.0063,6
11456,4733,0.3441,1
11456,10272,0.2164,2
11456,5735,0.2018,3
11456,3320,0.0898,4
11456,5616,0.0635,5
11456,3708,0.0595,6
11456,8403,0.025,7
11457,13214,0.471,1
11457,12062,0.4651,2
11457,13500,0.0461,3
11457,4277,0.0177,4
11458,2114,0.5116,1
11458,9351,0.4118,2
11458,13928,0.0766,3
11459,9823,0.4803,1
11459,4549,0.3182,2
11459,1875,0.2014,3
11460,8893,0.853,1
11460,8143,0.0614,2
11460,8811,0.0595,3
11460,9307,0.0237,4
11460,3649,0.0024,5
11461,7815,0.6074,1
11461,8214,0.2099,2
11461,7046,0.0849,3
11461,5947,0.043,4
