PaymentMethodKey,CardID,CustomerKey,CardNetwork,CardSubtype,CardExpiryDate,IssuingCountry,IsActive
26380,24880,20428,Mastercard,credit,2028-03-01,CA,1
26381,24881,20429,Mastercard,credit,2029-08-01,CA,1
26382,24882,20430,Visa,credit,2031-09-01,CA,1
26383,24883,20431,PayPal,digital_wallet,,CA,1
26384,24884,20432,Mastercard,credit,2030-07-01,CA,1
26385,24885,20432,Visa,credit,2029-02-01,CA,1
26386,24886,20433,Debit Card,debit,2026-11-01,CA,1
26387,24887,20434,Debit Card,debit,2029-05-01,CA,1
26388,24888,20434,Mastercard,credit,2029-09-01,CA,1
26389,24889,20434,Visa,credit,2028-12-01,CA,1
26390,24890,20435,Visa,credit,2028-06-01,CA,1
26391,24891,20436,Mastercard,credit,2029-06-01,CA,1
26392,24892,20437,Visa,credit,2028-05-01,CA,1
26393,24893,20438,PayPal,digital_wallet,,CA,1
26394,24894,20438,Visa,credit,2031-03-01,CA,1
26395,24895,20439,Visa,credit,2030-11-01,CA,1
26396,24896,20439,Visa,credit,2029-12-01,CA,1
26397,24897,20440,JCB,credit,2029-06-01,CA,1
26398,24898,20440,Visa,credit,2028-09-01,CA,1
26399,24899,20441,American Express,credit,2029-04-01,CA,1
26400,24900,20441,PayPal,digital_wallet,,CA,1
26401,24901,20442,Visa,credit,2030-12-01,CA,1
26402,24902,20442,Mastercard,credit,2030-03-01,CA,1
26403,24903,20443,Visa,credit,2029-07-01,CA,1
26404,24904,20443,Debit Card,debit,2030-04-01,CA,1
26405,24905,20444,Mastercard,credit,2029-11-01,CA,1
26406,24906,20445,PayPal,digital_wallet,,CA,1
26407,24907,20446,Mastercard,credit,2029-09-01,CA,1
26408,24908,20447,American Express,credit,2030-04-01,CA,1
26409,24909,20447,Visa,credit,2029-11-01,CA,1
26410,24910,20448,Visa,credit,2030-03-01,CA,1
26411,24911,20449,Visa,credit,2029-06-01,CA,1
26412,24912,20450,Mastercard,credit,2029-01-01,CA,0
26413,24913,20450,JCB,credit,2028-10-01,CA,1
26414,24914,20451,Visa,credit,2028-08-01,CA,1
26415,24915,20451,Mastercard,credit,2027-09-01,CA,1
26416,24916,20452,Debit Card,debit,2028-06-01,CA,1
26417,24917,20452,Visa,credit,2028-05-01,CA,1
26418,24918,20453,Mastercard,credit,2028-10-01,CA,1
26419,24919,20454,Visa,credit,2030-11-01,CA,1
26420,24920,20454,Discover,credit,2029-03-01,CA,1
26421,24921,20455,Visa,credit,2029-07-01,CA,1
26422,24922,20456,Visa,credit,2029-08-01,CA,1
26423,24923,20456,Visa,credit,2030-12-01,CA,1
26424,24924,20457,Mastercard,credit,2028-10-01,CA,0
26425,24925,20458,Visa,credit,2029-02-01,CA,1
26426,24926,20459,Visa,credit,2029-03-01,CA,1
26427,24927,20460,American Express,credit,2030-06-01,CA,1
26428,24928,20461,PayPal,digital_wallet,,CA,1
26429,24929,20461,Mastercard,credit,2030-09-01,CA,1
26430,24930,20462,Mastercard,credit,2029-10-01,CA,1
26431,24931,20462,Mastercard,credit,2030-07-01,CA,1
26432,24932,20463,Visa,credit,2029-07-01,CA,1
26433,24933,20464,Mastercard,credit,2029-02-01,CA,1
26434,24934,20465,Mastercard,credit,2030-07-01,CA,1
26435,24935,20465,Mastercard,credit,2029-10-01,CA,1
26436,24936,20466,Mastercard,credit,2028-08-01,CA,0
26437,24937,20466,Visa,credit,2030-04-01,CA,1
26438,24938,20467,Visa,credit,2029-02-01,CA,1
26439,24939,20467,PayPal,digital_wallet,,CA,1
26440,24940,20468,Visa,credit,2029-01-01,CA,1
26441,24941,20468,Mastercard,credit,2030-03-01,CA,1
26442,24942,20469,Debit Card,debit,2029-03-01,CA,1
26443,24943,20469,Mastercard,credit,2029-09-01,CA,1
26444,24944,20470,PayPal,digital_wallet,,CA,1
26445,24945,20471,Mastercard,credit,2029-12-01,CA,1
26446,24946,20472,American Express,credit,2028-07-01,CA,1
26447,24947,20473,Visa,credit,2029-09-01,CA,1
26448,24948,20473,Visa,credit,2030-09-01,CA,1
26449,24949,20474,Mastercard,credit,2028-05-01,CA,1
26450,24950,20474,Mastercard,credit,2029-10-01,CA,1
26451,24951,20475,Visa,credit,2028-07-01,CA,1
26452,24952,20476,Mastercard,credit,2030-05-01,CA,1
26453,24953,20477,JCB,credit,2030-05-01,CA,1
26454,24954,20478,Mastercard,credit,2028-12-01,CA,1
26455,24955,20479,Mastercard,credit,2031-07-01,CA,1
26456,24956,20480,Mastercard,credit,2030-06-01,CA,1
26457,24957,20481,Visa,credit,2030-01-01,CA,1
26458,24958,20482,Visa,credit,2029-12-01,CA,1
26459,24959,20482,Mastercard,credit,2030-04-01,CA,1
26460,24960,20483,Visa,credit,2028-05-01,CA,1
26461,24961,20484,Visa,credit,2029-07-01,CA,1
26462,24962,20485,Visa,credit,2029-09-01,CA,1
26463,24963,20486,Debit Card,debit,2028-12-01,CA,1
26464,24964,20487,Mastercard,credit,2029-10-01,CA,1
26465,24965,20487,Discover,credit,2030-07-01,CA,1
26466,24966,20488,Mastercard,credit,2028-11-01,CA,1
26467,24967,20488,Mastercard,credit,2029-04-01,CA,1
26468,24968,20489,Discover,credit,2028-07-01,CA,1
26469,24969,20490,Visa,credit,2027-07-01,CA,1
26470,24970,20491,Mastercard,credit,2030-02-01,CA,1
26471,24971,20492,American Express,credit,2029-04-01,CA,1
26472,24972,20492,Visa,credit,2029-05-01,CA,1
26473,24973,20493,Mastercard,credit,2028-05-01,CA,1
26474,24974,20493,Visa,credit,2029-02-01,CA,1
26475,24975,20494,Mastercard,credit,2030-06-01,CA,1
26476,24976,20494,Mastercard,credit,2029-05-01,CA,1
26477,24977,20495,Debit Card,debit,2029-05-01,CA,1
26478,24978,20496,PayPal,digital_wallet,,CA,1
26479,24979,20497,Visa,credit,2029-07-01,CA,1
26480,24980,20497,PayPal,digital_wallet,,CA,1
26481,24981,20498,Visa,credit,2028-02-01,CA,1
26482,24982,20499,JCB,credit,2029-12-01,CA,1
26483,24983,20500,JCB,credit,2028-01-01,CA,1
26484,24984,20501,Debit Card,debit,2028-05-01,CA,1
26485,24985,20502,Debit Card,debit,2028-04-01,CA,1
26486,24986,20502,Mastercard,credit,2029-02-01,CA,1
26487,24987,20503,Mastercard,credit,2028-12-01,CA,1
26488,24988,20504,Mastercard,credit,2029-04-01,CA,1
26489,24989,20504,Mastercard,credit,2028-06-01,CA,1
26490,24990,20505,Visa,credit,2030-05-01,CA,1
26491,24991,20505,Debit Card,debit,2030-03-01,CA,1
26492,24992,20506,Visa,credit,2029-02-01,CA,1
26493,24993,20507,PayPal,digital_wallet,,CA,1
26494,24994,20507,Mastercard,credit,2028-11-01,CA,1
26495,24995,20508,Visa,credit,2028-10-01,CA,1
26496,24996,20509,Visa,credit,2029-01-01,CA,1
26497,24997,20510,PayPal,digital_wallet,,CA,1
26498,24998,20511,Visa,credit,2027-12-01,CA,1
26499,24999,20511,PayPal,digital_wallet,,CA,1
26500,25000,20512,Visa,credit,2028-05-01,CA,1
26501,25001,20512,Visa,credit,2030-03-01,CA,1
26502,25002,20513,Visa,credit,2029-08-01,CA,1
26503,25003,20514,Mastercard,credit,2030-12-01,CA,1
26504,25004,20515,American Express,credit,2029-01-01,CA,1
26505,25005,20516,Debit Card,debit,2028-12-01,CA,1
26506,25006,20517,PayPal,digital_wallet,,CA,1
26507,25007,20517,Mastercard,credit,2028-12-01,CA,1
26508,25008,20518,Mastercard,credit,2029-01-01,CA,1
26509,25009,20519,Mastercard,credit,2028-09-01,CA,1
26510,25010,20520,American Express,credit,2029-08-01,CA,1
26511,25011,20521,Mastercard,credit,2029-05-01,CA,1
26512,25012,20522,Visa,credit,2028-10-01,CA,1
26513,25013,20523,Visa,credit,2030-08-01,CA,1
26514,25014,20523,Visa,credit,2031-03-01,CA,1
26515,25015,20524,American Express,credit,2030-06-01,CA,1
26516,25016,20525,Mastercard,credit,2029-11-01,CA,1
26517,25017,20525,Mastercard,credit,2030-02-01,CA,1
26518,25018,20526,Visa,credit,2031-03-01,CA,1
26519,25019,20527,Mastercard,credit,2030-02-01,CA,1
26520,25020,20528,Visa,credit,2028-09-01,CA,1
26521,25021,20529,Visa,credit,2029-09-01,CA,1
26522,25022,20530,Mastercard,credit,2029-12-01,CA,1
26523,25023,20531,Visa,credit,2028-05-01,CA,0
26524,25024,20532,Visa,credit,2029-01-01,CA,1
26525,25025,20533,JCB,credit,2030-06-01,CA,1
26526,25026,20534,Mastercard,credit,2027-07-01,CA,1
26527,25027,20535,Visa,credit,2028-01-01,CA,1
26528,25028,20536,Visa,credit,2029-02-01,CA,1
26529,25029,20537,Visa,credit,2029-09-01,CA,1
26530,25030,20538,Visa,credit,2027-12-01,CA,1
26531,25031,20539,Mastercard,credit,2029-03-01,CA,1
26532,25032,20539,Mastercard,credit,2030-06-01,CA,1
26533,25033,20540,Visa,credit,2029-05-01,CA,1
26534,25034,20541,Debit Card,debit,2030-04-01,CA,1
26535,25035,20541,Mastercard,credit,2028-09-01,CA,1
26536,25036,20542,Mastercard,credit,2028-07-01,CA,1
26537,25037,20543,Visa,credit,2030-03-01,CA,1
26538,25038,20544,Visa,credit,2029-09-01,CA,1
26539,25039,20545,Visa,credit,2028-02-01,CA,1
26540,25040,20545,Visa,credit,2028-07-01,CA,1
26541,25041,20546,Mastercard,credit,2030-11-01,CA,1
26542,25042,20547,Debit Card,debit,2028-05-01,CA,1
26543,25043,20548,Visa,credit,2030-04-01,CA,1
26544,25044,20549,Debit Card,debit,2028-11-01,CA,1
26545,25045,20550,Mastercard,credit,2029-04-01,CA,1
26546,25046,20551,Visa,credit,2029-08-01,CA,1
26547,25047,20552,JCB,credit,2027-03-01,CA,1
26548,25048,20553,American Express,credit,2027-11-01,CA,1
26549,25049,20554,American Express,credit,2029-06-01,CA,1
26550,25050,20554,PayPal,digital_wallet,,CA,1
26551,25051,20555,Debit Card,debit,2028-08-01,CA,1
26552,25052,20555,Visa,credit,2030-04-01,CA,1
26553,25053,20556,Visa,credit,2027-09-01,CA,1
26554,25054,20557,Visa,credit,2029-11-01,CA,1
26555,25055,20558,PayPal,digital_wallet,,CA,1
26556,25056,20558,Visa,credit,2027-12-01,CA,0
26557,25057,20559,Debit Card,debit,2028-12-01,CA,1
26558,25058,20560,Visa,credit,2028-04-01,CA,1
26559,25059,20560,Mastercard,credit,2031-03-01,CA,1
26560,25060,20561,American Express,credit,2027-12-01,CA,1
26561,25061,20561,Mastercard,credit,2029-03-01,CA,1
26562,25062,20562,Mastercard,credit,2027-08-01,CA,1
26563,25063,20563,PayPal,digital_wallet,,CA,1
26564,25064,20563,Visa,credit,2030-12-01,CA,1
26565,25065,20564,Visa,credit,2029-09-01,CA,1
26566,25066,20564,Visa,credit,2029-06-01,CA,1
26567,25067,20565,Discover,credit,2030-10-01,CA,1
26568,25068,20566,Visa,credit,2029-06-01,CA,1
26569,25069,20567,American Express,credit,2029-07-01,CA,1
26570,25070,20568,Mastercard,credit,2029-06-01,CA,1
26571,25071,20569,Visa,credit,2029-11-01,CA,1
26572,25072,20570,Visa,credit,2028-11-01,CA,1
26573,25073,20571,Visa,credit,2029-02-01,CA,1
26574,25074,20572,PayPal,digital_wallet,,CA,1
26575,25075,20572,JCB,credit,2030-02-01,CA,1
26576,25076,20573,Visa,credit,2029-08-01,CA,1
26577,25077,20574,Visa,credit,2029-03-01,CA,1
26578,25078,20575,Debit Card,debit,2027-12-01,CA,1
26579,25079,20575,Visa,credit,2030-10-01,CA,1
26580,25080,20576,American Express,credit,2028-09-01,CA,1
26581,25081,20577,Visa,credit,2030-04-01,CA,1
26582,25082,20578,JCB,credit,2029-07-01,CA,0
26583,25083,20578,Mastercard,credit,2028-01-01,CA,1
26584,25084,20579,Mastercard,credit,2030-08-01,CA,1
26585,25085,20580,Visa,credit,2029-08-01,CA,1
26586,25086,20580,Visa,credit,2030-09-01,CA,1
26587,25087,20581,American Express,credit,2029-02-01,CA,1
26588,25088,20582,Debit Card,debit,2030-01-01,CA,1
26589,25089,20583,Visa,credit,2027-07-01,CA,1
26590,25090,20584,Visa,credit,2028-10-01,CA,1
26591,25091,20585,Mastercard,credit,2028-01-01,CA,1
26592,25092,20586,Debit Card,debit,2028-12-01,CA,1
26593,25093,20587,PayPal,digital_wallet,,CA,1
26594,25094,20588,Debit Card,debit,2029-10-01,CA,1
26595,25095,20588,Mastercard,credit,2028-09-01,CA,1
26596,25096,20589,Visa,credit,2030-03-01,CA,1
26597,25097,20590,Mastercard,credit,2028-06-01,CA,1
26598,25098,20591,Mastercard,credit,2030-03-01,CA,1
26599,25099,20592,Visa,credit,2030-08-01,CA,1
26600,25100,20593,American Express,credit,2030-05-01,CA,1
26601,25101,20593,PayPal,digital_wallet,,CA,1
26602,25102,20594,JCB,credit,2028-12-01,CA,1
26603,25103,20594,PayPal,digital_wallet,,CA,1
26604,25104,20595,Debit Card,debit,2027-03-01,CA,1
26605,25105,20596,Visa,credit,2029-11-01,CA,1
26606,25106,20597,Visa,credit,2029-03-01,CA,1
26607,25107,20598,Visa,credit,2028-05-01,CA,1
26608,25108,20598,Debit Card,debit,2028-10-01,CA,1
26609,25109,20599,Visa,credit,2030-10-01,CA,1
26610,25110,20600,PayPal,digital_wallet,,CA,1
26611,25111,20601,Visa,credit,2028-03-01,CA,1
26612,25112,20602,Mastercard,credit,2029-10-01,CA,1
26613,25113,20602,Visa,credit,2029-07-01,CA,1
26614,25114,20603,PayPal,digital_wallet,,CA,1
26615,25115,20604,Mastercard,credit,2028-12-01,CA,1
26616,25116,20604,Mastercard,credit,2029-12-01,CA,1
26617,25117,20605,Mastercard,credit,2030-12-01,CA,1
26618,25118,20606,PayPal,digital_wallet,,CA,1
26619,25119,20607,PayPal,digital_wallet,,CA,1
26620,25120,20608,Discover,credit,2029-01-01,CA,1
26621,25121,20609,Debit Card,debit,2029-02-01,CA,1
26622,25122,20610,Mastercard,credit,2029-12-01,CA,1
26623,25123,20611,Mastercard,credit,2030-04-01,CA,1
26624,25124,20612,PayPal,digital_wallet,,CA,1
26625,25125,20613,Mastercard,credit,2029-03-01,CA,1
26626,25126,20614,Visa,credit,2029-01-01,CA,1
26627,25127,20615,Visa,credit,2027-02-01,CA,1
26628,25128,20616,Visa,credit,2028-07-01,CA,1
26629,25129,20616,PayPal,digital_wallet,,CA,1
26630,25130,20617,Visa,credit,2028-03-01,CA,1
26631,25131,20618,Visa,credit,2030-01-01,CA,1
26632,25132,20618,Debit Card,debit,2029-02-01,CA,1
26633,25133,20619,Mastercard,credit,2029-01-01,CA,1
26634,25134,20620,Visa,credit,2029-04-01,CA,1
26635,25135,20620,American Express,credit,2028-06-01,CA,1
26636,25136,20621,Visa,credit,2030-11-01,CA,1
26637,25137,20622,PayPal,digital_wallet,,CA,1
26638,25138,20622,Visa,credit,2030-08-01,CA,1
26639,25139,20623,Discover,credit,2030-12-01,CA,1
26640,25140,20624,Visa,credit,2030-01-01,CA,1
26641,25141,20625,PayPal,digital_wallet,,CA,1
26642,25142,20626,PayPal,digital_wallet,,CA,1
26643,25143,20626,Discover,credit,2029-04-01,CA,1
26644,25144,20627,Visa,credit,2030-12-01,CA,1
26645,25145,20627,PayPal,digital_wallet,,CA,1
26646,25146,20628,Visa,credit,2028-08-01,CA,1
26647,25147,20628,Mastercard,credit,2028-06-01,CA,1
26648,25148,20629,PayPal,digital_wallet,,CA,1
26649,25149,20629,Visa,credit,2028-09-01,CA,1
26650,25150,20629,Visa,credit,2029-11-01,CA,1
26651,25151,20630,Visa,credit,2028-07-01,CA,1
26652,25152,20631,Visa,credit,2029-03-01,CA,1
26653,25153,20632,Visa,credit,2027-09-01,CA,1
26654,25154,20633,Visa,credit,2029-10-01,CA,1
26655,25155,20634,Visa,credit,2027-10-01,CA,1
26656,25156,20635,Mastercard,credit,2028-05-01,CA,1
26657,25157,20636,PayPal,digital_wallet,,CA,1
26658,25158,20637,Mastercard,credit,2030-07-01,CA,1
26659,25159,20637,Visa,credit,2030-07-01,CA,1
26660,25160,20638,PayPal,digital_wallet,,CA,1
26661,25161,20639,Visa,credit,2029-09-01,CA,1
26662,25162,20640,Debit Card,debit,2029-08-01,CA,1
26663,25163,20641,Visa,credit,2028-10-01,CA,1
26664,25164,20642,Visa,credit,2028-07-01,CA,1
26665,25165,20642,Mastercard,credit,2028-12-01,CA,1
26666,25166,20643,Visa,credit,2027-10-01,CA,1
26667,25167,20643,Visa,credit,2029-08-01,CA,1
26668,25168,20644,Visa,credit,2029-05-01,CA,1
26669,25169,20645,Mastercard,credit,2028-05-01,CA,1
26670,25170,20646,Mastercard,credit,2030-11-01,CA,1
26671,25171,20646,JCB,credit,2029-12-01,CA,1
26672,25172,20647,Visa,credit,2030-01-01,CA,1
26673,25173,20648,Debit Card,debit,2028-11-01,CA,1
26674,25174,20648,Visa,credit,2029-04-01,CA,1
26675,25175,20649,Mastercard,credit,2029-12-01,CA,1
26676,25176,20650,PayPal,digital_wallet,,CA,1
26677,25177,20651,PayPal,digital_wallet,,CA,1
26678,25178,20651,JCB,credit,2029-06-01,CA,1
26679,25179,20651,Visa,credit,2030-12-01,CA,1
26680,25180,20652,Mastercard,credit,2029-02-01,CA,0
26681,25181,20652,American Express,credit,2028-10-01,CA,1
26682,25182,20653,Visa,credit,2029-12-01,CA,1
26683,25183,20654,PayPal,digital_wallet,,CA,1
26684,25184,20655,American Express,credit,2028-01-01,CA,1
26685,25185,20656,PayPal,digital_wallet,,CA,1
26686,25186,20657,Discover,credit,2030-04-01,CA,1
26687,25187,20658,Visa,credit,2028-01-01,CA,1
26688,25188,20658,Visa,credit,2029-12-01,CA,1
26689,25189,20659,Visa,credit,2028-09-01,CA,1
26690,25190,20660,Visa,credit,2029-10-01,CA,1
26691,25191,20660,American Express,credit,2030-03-01,CA,1
26692,25192,20661,Visa,credit,2029-06-01,CA,1
26693,25193,20661,Mastercard,credit,2028-02-01,CA,1
26694,25194,20662,Mastercard,credit,2028-06-01,CA,1
26695,25195,20662,Discover,credit,2028-08-01,CA,1
26696,25196,20663,Visa,credit,2027-06-01,CA,1
26697,25197,20664,Visa,credit,2030-06-01,CA,1
26698,25198,20665,American Express,credit,2029-06-01,CA,1
26699,25199,20666,American Express,credit,2028-03-01,CA,1
26700,25200,20666,Mastercard,credit,2030-10-01,CA,1
26701,25201,20667,Visa,credit,2028-08-01,CA,1
26702,25202,20668,American Express,credit,2029-08-01,CA,1
26703,25203,20669,Discover,credit,2028-07-01,CA,1
26704,25204,20669,American Express,credit,2027-04-01,CA,1
26705,25205,20670,Mastercard,credit,2027-12-01,CA,1
26706,25206,20671,PayPal,digital_wallet,,CA,1
26707,25207,20672,Mastercard,credit,2028-11-01,CA,1
26708,25208,20673,Visa,credit,2030-03-01,CA,1
26709,25209,20674,JCB,credit,2029-09-01,CA,1
26710,25210,20675,American Express,credit,2029-06-01,CA,1
26711,25211,20675,Debit Card,debit,2027-04-01,CA,1
26712,25212,20676,American Express,credit,2030-08-01,CA,1
26713,25213,20677,Visa,credit,2029-07-01,CA,1
26714,25214,20678,Visa,credit,2029-03-01,CA,0
26715,25215,20679,Visa,credit,2030-06-01,CA,1
26716,25216,20680,Visa,credit,2030-07-01,CA,1
26717,25217,20680,Mastercard,credit,2030-06-01,CA,1
26718,25218,20681,Mastercard,credit,2029-02-01,CA,1
26719,25219,20682,American Express,credit,2028-04-01,CA,1
26720,25220,20683,Mastercard,credit,2030-04-01,CA,1
26721,25221,20684,PayPal,digital_wallet,,CA,1
26722,25222,20685,PayPal,digital_wallet,,CA,1
26723,25223,20685,American Express,credit,2027-12-01,CA,1
26724,25224,20686,Visa,credit,2031-04-01,CA,1
26725,25225,20687,Mastercard,credit,2029-05-01,CA,1
26726,25226,20688,American Express,credit,2028-04-01,CA,1
26727,25227,20689,Mastercard,credit,2028-02-01,CA,1
26728,25228,20690,Mastercard,credit,2028-01-01,CA,1
26729,25229,20691,PayPal,digital_wallet,,CA,1
26730,25230,20691,Visa,credit,2029-06-01,CA,1
26731,25231,20691,Visa,credit,2029-04-01,CA,1
26732,25232,20692,Visa,credit,2028-02-01,CA,1
26733,25233,20693,American Express,credit,2028-12-01,CA,1
26734,25234,20693,Visa,credit,2027-12-01,CA,1
26735,25235,20694,Visa,credit,2029-12-01,CA,1
26736,25236,20695,Visa,credit,2029-04-01,CA,1
26737,25237,20696,Visa,credit,2028-12-01,CA,1
26738,25238,20696,Visa,credit,2028-01-01,CA,1
26739,25239,20697,Visa,credit,2029-01-01,CA,1
26740,25240,20698,Visa,credit,2028-12-01,CA,1
26741,25241,20699,Visa,credit,2029-08-01,CA,1
26742,25242,20699,Mastercard,credit,2029-07-01,CA,1
26743,25243,20700,PayPal,digital_wallet,,CA,1
26744,25244,20700,JCB,credit,2030-02-01,CA,0
26745,25245,20701,Mastercard,credit,2028-11-01,CA,1
26746,25246,20702,Visa,credit,2027-06-01,CA,1
26747,25247,20702,Visa,credit,2030-04-01,CA,1
26748,25248,20702,Visa,credit,2028-05-01,CA,1
26749,25249,20703,Debit Card,debit,2028-03-01,CA,1
26750,25250,20704,JCB,credit,2029-04-01,CA,1
26751,25251,20705,Mastercard,credit,2029-08-01,CA,1
26752,25252,20706,PayPal,digital_wallet,,CA,1
26753,25253,20707,Mastercard,credit,2028-10-01,CA,1
26754,25254,20708,Visa,credit,2028-10-01,CA,1
26755,25255,20709,Visa,credit,2028-12-01,CA,1
26756,25256,20710,Debit Card,debit,2030-09-01,CA,1
26757,25257,20710,Visa,credit,2029-04-01,CA,1
26758,25258,20711,American Express,credit,2028-05-01,CA,1
26759,25259,20712,Visa,credit,2028-05-01,CA,1
26760,25260,20713,Mastercard,credit,2029-01-01,CA,1
26761,25261,20713,Debit Card,debit,2029-07-01,CA,1
26762,25262,20714,Visa,credit,2029-10-01,CA,1
26763,25263,20715,Visa,credit,2029-06-01,CA,1
26764,25264,20715,American Express,credit,2028-06-01,CA,1
26765,25265,20716,Discover,credit,2028-11-01,CA,1
26766,25266,20717,Visa,credit,2030-01-01,CA,1
26767,25267,20717,Visa,credit,2028-03-01,CA,1
26768,25268,20718,Visa,credit,2028-11-01,CA,1
26769,25269,20719,Visa,credit,2029-12-01,CA,1
26770,25270,20720,Debit Card,debit,2030-03-01,CA,1
26771,25271,20721,PayPal,digital_wallet,,CA,1
26772,25272,20722,PayPal,digital_wallet,,CA,1
26773,25273,20722,Visa,credit,2029-02-01,CA,1
26774,25274,20723,Mastercard,credit,2028-12-01,CA,1
26775,25275,20724,Mastercard,credit,2028-01-01,CA,1
26776,25276,20725,Visa,credit,2029-11-01,CA,1
26777,25277,20726,Debit Card,debit,2030-08-01,CA,1
26778,25278,20727,Visa,credit,2031-11-01,CA,1
26779,25279,20727,Visa,credit,2029-09-01,CA,1
26780,25280,20728,Visa,credit,2029-04-01,CA,1
26781,25281,20728,Visa,credit,2028-05-01,CA,1
26782,25282,20729,Visa,credit,2027-06-01,CA,1
26783,25283,20730,PayPal,digital_wallet,,CA,1
26784,25284,20731,Visa,credit,2029-07-01,CA,0
26785,25285,20731,PayPal,digital_wallet,,CA,1
26786,25286,20732,PayPal,digital_wallet,,CA,1
26787,25287,20733,Visa,credit,2031-09-01,CA,1
26788,25288,20734,Mastercard,credit,2030-08-01,CA,1
26789,25289,20735,Mastercard,credit,2030-06-01,CA,1
26790,25290,20736,Mastercard,credit,2029-07-01,CA,1
26791,25291,20736,JCB,credit,2029-09-01,CA,1
26792,25292,20737,PayPal,digital_wallet,,CA,1
26793,25293,20738,Debit Card,debit,2026-11-01,CA,1
26794,25294,20739,Debit Card,debit,2030-02-01,CA,1
26795,25295,20740,Mastercard,credit,2028-10-01,CA,1
26796,25296,20741,Visa,credit,2028-08-01,CA,1
26797,25297,20742,Mastercard,credit,2029-01-01,CA,1
26798,25298,20743,Debit Card,debit,2028-12-01,CA,1
26799,25299,20744,Mastercard,credit,2028-08-01,CA,1
26800,25300,20745,Discover,credit,2029-05-01,CA,1
26801,25301,20746,American Express,credit,2028-10-01,CA,1
26802,25302,20747,PayPal,digital_wallet,,CA,1
26803,25303,20748,Mastercard,credit,2029-06-01,CA,1
26804,25304,20749,Visa,credit,2027-11-01,CA,1
26805,25305,20750,Visa,credit,2029-02-01,CA,1
26806,25306,20751,Visa,credit,2028-03-01,CA,1
26807,25307,20752,Mastercard,credit,2028-09-01,CA,1
26808,25308,20753,Mastercard,credit,2029-06-01,CA,1
26809,25309,20753,PayPal,digital_wallet,,CA,1
26810,25310,20754,Visa,credit,2027-09-01,CA,1
26811,25311,20755,Visa,credit,2028-07-01,CA,1
26812,25312,20755,PayPal,digital_wallet,,CA,1
